name	age	causative	random	percentile
Anne	23	1.1666666666666667	0.7799999999999964	0.8656
Anne	24	1.5	0.9231	0.9048
Anne	25	0.7777777777777778	1.2536888888888915	0.2406
Anne	26	1.8	1.4794600000000007	0.7342
Anne	27	0.8888888888888888	0.8925777777777825	0.605
Anne	28	1.0	1.0988888888888881	0.518
Anne	29	2.0	1.328444444444441	0.9092
Anne	30	1.2857142857142858	0.8387142857142924	0.8816
Anne	31	1.5	1.56461666666667	0.4486
Anne	32	1.75	1.4743333333333328	0.7014
Anne	33	1.1111111111111112	1.2685111111111065	0.4612
Aran	24	1.3333333333333333	1.3416444444444435	0.5288
Aran	25	1.2222222222222223	1.1844666666666632	0.5932000000000001
Aran	26	1.5	1.284420000000003	0.6916
Aran	27	2.3846153846153846	1.9160615384615354	0.909
Aran	28	1.9090909090909092	1.5474727272727318	0.7718
Aran	29	1.6363636363636365	1.5020000000000044	0.6056
Aran	30	2.5	1.7622166666666628	0.969
Aran	31	2.0	1.8190000000000048	0.632
Aran	32	1.9285714285714286	2.0679714285714277	0.3412
Aran	33	2.4166666666666665	1.953866666666666	0.8554
Aran	34	1.8	1.5138799999999974	0.6990000000000001
Aran	35	2.0	1.651745454545456	0.7464000000000001
Becky	25	1.3333333333333333	0.9545999999999998	0.8244
Becky	26	1.6666666666666667	1.1548000000000003	0.8606
Becky	27	1.7	1.2391999999999974	0.8434
Becky	28	1.9090909090909092	1.2533818181818228	0.9246
Becky	29	2.0	1.1179090909090967	0.9776
Becky	30	2.1666666666666665	0.8850999999999962	0.9944000000000001
Becky	31	1.5714285714285714	0.8165428571428646	0.9618
Becky	32	1.8333333333333333	0.7866333333333266	0.9884000000000001
Becky	33	1.1666666666666667	0.861233333333332	0.8062
Becky	34	1.0	0.8975714285714328	0.6928
Becky	35	1.25	0.9619	0.7786000000000001
Carl	22	1.9	1.079220000000003	0.967
Carl	23	2.3	1.1573600000000017	0.999
Carl	24	1.8	1.2245600000000012	0.895
Carl	25	1.5	0.887875	0.9284
Carl	26	0.6666666666666666	0.7841333333333264	0.5152
Carl	27	1.5	1.01205	0.8586
Carl	28	1.1	0.8666400000000022	0.769
Carl	29	1.625	0.816275	0.9722000000000001
Carl	30	1.625	0.704125	0.992
Carl	31	0.8333333333333334	0.7616666666666635	0.7104
Carl	32	0.7777777777777778	0.8733333333333368	0.5288
Dominic	24	1.7	1.07362	0.9266
Dominic	25	2.1	1.2953399999999975	0.9712000000000001
Dominic	26	1.8	1.2853399999999986	0.8708
Dominic	27	1.5	1.2398599999999966	0.7244
Dominic	28	1.7	1.2359199999999988	0.837
Dominic	29	2.1818181818181817	1.5686181818181872	0.9256
Dominic	30	2.272727272727273	1.4557454545454633	0.9788
Dominic	31	1.4	1.0875800000000018	0.7638
Dominic	32	1.2222222222222223	1.079177777777777	0.6712
Dominic	33	1.1111111111111112	1.0637999999999999	0.6126
Dominic	34	2.2	1.2022800000000011	0.989
Dominic	35	1.8888888888888888	1.0138222222222237	0.981
Gail	25	1.5555555555555556	1.324755555555551	0.6834
Gail	26	0.9	1.4298199999999974	0.2096
Gail	27	1.5	1.633600000000001	0.4026
Gail	28	2.272727272727273	1.4906181818181894	0.9452
Gail	29	0.5	0.7238333333333261	0.4588
Gail	30	2.25	0.94955	0.9976
Gail	31	2.0	1.1343777777777784	0.9658
Gail	32	1.6666666666666667	1.4363833333333316	0.67
Gail	33	1.7	1.188839999999996	0.8548
Gail	34	2.3333333333333335	0.9409111111111128	0.999
Gail	35	2.1	1.3134999999999974	0.9418
Joel	24	1.2222222222222223	1.1967555555555502	0.5768
Joel	25	2.0	1.4730200000000016	0.8602
Joel	26	0.75	0.995175	0.4056
Joel	27	1.2	1.1305000000000005	0.6092
Joel	28	0.9090909090909091	1.2638909090909154	0.303
Joel	29	1.8181818181818181	1.3718181818181907	0.805
Joel	30	1.3571428571428572	1.7154285714285757	0.2532
Joel	31	2.1333333333333333	1.8470933333333246	0.7446
Joel	32	2.3846153846153846	1.8367846153846112	0.8874
Joel	33	1.9090909090909092	1.2236727272727366	0.9172
Joel	34	1.6666666666666667	1.3053777777777742	0.7642
John	24	1.0	0.8391666666666615	0.7284
John	25	1.0	0.9527333333333329	0.6416000000000001
John	26	1.25	1.0311	0.738
John	27	1.625	1.15745	0.8326
John	28	1.1111111111111112	0.7806222222222302	0.8476
John	29	0.4444444444444444	0.8895777777777762	0.16
John	30	0.5555555555555556	1.0122666666666686	0.20320000000000002
John	31	1.2	1.086860000000002	0.645
John	32	1.4444444444444444	1.0246666666666646	0.8310000000000001
John	33	2.1	1.2664399999999982	0.9646
John	34	1.8181818181818181	1.3379636363636465	0.8508
John	35	1.3636363636363635	0.8714000000000015	0.8878
Liz	24	1.4	0.7921599999999743	0.9234
Liz	25	1.8	0.8391199999999782	0.9784
Liz	26	0.8	1.0246399999999993	0.4026
Liz	27	1.8888888888888888	1.0445555555555543	0.9684
Liz	28	1.875	0.99265	0.97
Liz	29	1.1111111111111112	0.9608888888888915	0.703
Liz	30	1.75	0.931875	0.9562
Liz	31	0.42857142857142855	0.7891142857142917	0.2738
Liz	32	0.6666666666666666	0.7249999999999938	0.5734
Liz	33	1.4444444444444444	0.86946666666667	0.9238000000000001
Liz	34	0.875	0.84695	0.6486
Liz	35	0.6	0.6001199999999756	0.6814
Nicole	26	1.6666666666666667	1.3359777777777733	0.7556
Nicole	27	1.875	1.147175	0.929
Nicole	28	1.4444444444444444	1.0195111111111115	0.8288
Nicole	29	2.5	1.665766666666662	0.9788
