name	age	causative	random	percentile
Anne	24	0.16666666666666666	0.7910666666666631	0.11480000000000001
Anne	25	0.7142857142857143	0.6899714285714404	0.6592
Anne	26	0.7142857142857143	0.8185714285714366	0.5432
Anne	27	0.8333333333333334	0.635433333333328	0.812
Anne	28	0.7142857142857143	0.7268000000000119	0.6334
Anne	29	1.0	0.746688888888896	0.8262
Anne	30	1.3333333333333333	0.7500888888888948	0.9376
Anne	31	1.1	0.8865600000000031	0.7496
Anne	32	0.6	0.9341600000000004	0.2762
Anne	33	1.4444444444444444	1.1181555555555578	0.7734
Aran	25	0.5	0.55	0.596
Aran	26	0.6666666666666666	0.6036333333333278	0.6990000000000001
Aran	27	0.7142857142857143	0.6498857142857257	0.7212000000000001
Aran	28	0.5	0.623866666666659	0.5346
Aran	29	0.6	0.578839999999976	0.7092
Aran	30	0.7142857142857143	0.6165428571428669	0.7694
Aran	31	0.8181818181818182	0.9551090909090916	0.4652
Aran	32	0.6	0.8818600000000024	0.32939999999999997
Aran	33	0.8888888888888888	0.7580000000000093	0.741
Aran	34	0.75	0.793925	0.5908
Aran	35	0.375	0.8552	0.1464
Becky	26	0.6666666666666666	0.5777999999999953	0.6930000000000001
Becky	27	0.375	0.696575	0.23340000000000002
Becky	28	1.0	1.0679999999999994	0.517
Becky	29	2.0	0.9635600000000071	0.992
Becky	30	1.1111111111111112	0.9341777777777784	0.7182000000000001
Becky	31	0.6666666666666666	0.7576666666666578	0.5472
Becky	32	0.375	0.686075	0.2792
Becky	33	0.875	0.8175	0.675
Becky	34	2.0	0.8132000000000073	0.998
Becky	35	1.8888888888888888	1.0855777777777769	0.9590000000000001
Carl	23	0.8333333333333334	0.6131666666666616	0.8436
Carl	24	1.3333333333333333	0.767033333333328	0.931
Carl	25	1.2	0.6610799999999755	0.9372
Carl	26	1.6666666666666667	0.7139999999999919	0.9856
Carl	27	2.0	0.6584333333333267	0.9992
Carl	28	1.5	0.8512	0.928
Carl	29	1.5	0.76265	0.968
Carl	30	1.125	0.8027	0.8300000000000001
Carl	31	1.25	0.82155	0.8768
Carl	32	1.375	0.779175	0.9400000000000001
Dominic	25	0.2	0.5230399999999867	0.4278
Dominic	26	0.42857142857142855	0.5588000000000054	0.4832
Dominic	27	0.875	0.635225	0.844
Dominic	28	1.25	0.680875	0.9476
