name	age	causative	random	percentile
Anne	24	2.0	1.1693	0.9616
Anne	25	2.2222222222222223	1.4333777777777748	0.9504
Anne	26	2.272727272727273	1.8712545454545402	0.8246
Anne	27	2.5	1.4815800000000017	0.991
Anne	28	2.1818181818181817	1.641145454545457	0.8706
Anne	29	1.3333333333333333	1.2612444444444422	0.6052
Anne	30	2.111111111111111	1.4257999999999957	0.9078
Anne	31	1.5833333333333333	1.7756666666666694	0.3492
Anne	32	1.6666666666666667	1.7508666666666601	0.4172
Anne	33	2.5833333333333335	1.9641499999999978	0.9334
Aran	25	1.8888888888888888	1.4235333333333307	0.8212
Aran	26	2.5454545454545454	1.8043999999999993	0.9744
Aran	27	2.7142857142857144	2.2101999999999973	0.9462
Aran	28	2.6153846153846154	2.2113538461538456	0.8846
Aran	29	2.4615384615384617	2.299199999999991	0.6648000000000001
Aran	30	2.75	2.0493666666666672	0.975
Aran	31	3.066666666666667	2.6526933333333305	0.918
Aran	32	3.533333333333333	2.601626666666666	0.999
Aran	33	3.1333333333333333	2.600519999999995	0.9646
Aran	34	1.9166666666666667	2.261716666666662	0.22840000000000002
Aran	35	2.3333333333333335	2.149783333333325	0.6444
Becky	26	1.7777777777777777	1.510888888888889	0.7016
Becky	27	2.3636363636363638	1.503654545454552	0.9836
Becky	28	1.8181818181818181	1.4239454545454586	0.8062
Becky	29	2.4166666666666665	1.6376999999999995	0.9688
Becky	30	1.8181818181818181	1.3531636363636432	0.8270000000000001
Becky	31	2.2857142857142856	1.1128285714285708	0.9906
Becky	32	2.0	0.9705428571428595	0.9848
Becky	33	2.1666666666666665	1.0416333333333334	0.9816
Becky	34	1.8571428571428572	1.0705714285714247	0.9414
Becky	35	1.3333333333333333	1.2156888888888855	0.6372
Carl	23	1.7272727272727273	1.3795454545454644	0.772
Carl	24	1.8	1.211919999999998	0.8964
Carl	25	1.1	1.1856200000000001	0.49
Carl	26	1.0	1.140822222222218	0.4616
Carl	27	1.0	0.9733	0.6098
Carl	28	2.6	1.3274399999999995	0.9996
Carl	29	1.7272727272727273	1.193963636363644	0.8728
Carl	30	2.125	0.996975	0.9876
Carl	31	0.8888888888888888	0.865088888888892	0.6348
Carl	32	1.1111111111111112	1.073488888888886	0.6036
Dominic	25	2.1818181818181817	1.5694909090909157	0.924
Dominic	26	2.5454545454545454	1.4440727272727336	0.998
Dominic	27	2.3	1.4065600000000016	0.988
Dominic	28	2.5	1.4878199999999984	0.9954000000000001
Dominic	29	2.4545454545454546	1.741618181818183	0.9610000000000001
Dominic	30	1.5	1.8793833333333314	0.2152
Dominic	31	2.5454545454545454	1.6826545454545492	0.9854
Dominic	32	1.7	1.3263400000000023	0.7646000000000001
Dominic	33	1.1	1.3284199999999962	0.3876
Dominic	34	1.1	1.4006600000000007	0.3356
Dominic	35	2.3333333333333335	1.4033333333333349	0.994
Gail	26	1.1818181818181819	1.7740181818181813	0.15560000000000002
Gail	27	2.0	2.1043833333333324	0.3888
Gail	28	2.4615384615384617	1.9064307692307714	0.9058
Gail	29	2.3636363636363638	1.6738000000000015	0.9146
Gail	30	2.0	1.2970222222222179	0.9176
Gail	31	2.4	1.5229600000000032	0.9698
Gail	32	2.230769230769231	2.040415384615382	0.6462
Gail	33	2.230769230769231	1.7885076923076892	0.8444
Gail	34	2.4166666666666665	1.7181166666666638	0.9450000000000001
Gail	35	2.7142857142857144	2.0018714285714303	0.9766
Joel	25	1.8	1.6988399999999977	0.5660000000000001
Joel	26	2.0	1.8277799999999995	0.603
Joel	27	1.9090909090909092	1.5880363636363655	0.7232000000000001
Joel	28	2.5454545454545454	1.7194909090909098	0.968
Joel	29	1.7333333333333334	2.3125866666666743	0.10660000000000001
Joel	30	2.3333333333333335	2.0101066666666596	0.7784
Joel	31	2.588235294117647	2.370329411764705	0.7288
Joel	32	2.7777777777777777	2.4738333333333338	0.863
Joel	33	2.7142857142857144	2.280785714285711	0.8602
Joel	34	2.5384615384615383	1.9993846153846073	0.9068
John	25	1.5555555555555556	1.1462888888888871	0.8056
John	26	1.4444444444444444	1.2802888888888886	0.655
John	27	1.25	1.185125	0.6134000000000001
John	28	1.75	1.5914833333333391	0.627
John	29	1.7	1.2468400000000015	0.8192
John	30	1.9166666666666667	1.3986666666666705	0.8664000000000001
John	31	1.3636363636363635	1.3314181818181892	0.5498
John	32	1.6363636363636365	1.3109272727272834	0.7548
John	33	2.3636363636363638	1.5836181818181858	0.9654
John	34	2.25	1.5916499999999965	0.9470000000000001
John	35	1.7692307692307692	1.7292923076923008	0.5104
Liz	25	1.0	0.890666666666666	0.6966
Liz	26	0.8	1.3369799999999996	0.1904
Liz	27	1.9090909090909092	1.3618909090909173	0.8756
Liz	28	1.4	1.2251799999999988	0.6634
Liz	29	2.1	1.5623200000000006	0.8666
Liz	30	1.8	1.1782199999999994	0.9008
Liz	31	1.4444444444444444	1.133288888888885	0.7662
Liz	32	1.2222222222222223	0.963200000000006	0.7684
Liz	33	1.6	1.0961200000000015	0.8756
Liz	34	1.5454545454545454	1.1075272727272805	0.8348
Liz	35	1.0	0.807825	0.7632
Nicole	27	2.1	1.6225399999999992	0.8442000000000001
Nicole	28	2.3	1.5727000000000004	0.9560000000000001
Nicole	29	2.6666666666666665	1.9577833333333408	0.9702000000000001
Nicole	30	2.25	1.9416333333333342	0.7508
Nicole	31	2.8666666666666667	2.333613333333336	0.9558
Nicole	32	2.5384615384615383	1.8983076923076936	0.9472
Nicole	33	2.6	2.328293333333331	0.7838
Nicole	34	2.076923076923077	1.944846153846146	0.5954
Nicole	35	2.466666666666667	2.0518533333333306	0.8836
Nicole	36	2.411764705882353	2.3268235294117563	0.6076
Ruth	25	1.2222222222222223	1.0380666666666651	0.7012
Ruth	26	1.4	1.5204399999999991	0.4252
Ruth	27	0.4444444444444444	1.2135111111111092	0.0538
Ruth	28	2.4	1.6384400000000006	0.9576
Ruth	29	2.090909090909091	1.4547818181818228	0.9224
Ruth	30	1.8	1.5565999999999995	0.672
Ruth	31	1.8181818181818181	1.5524545454545486	0.6986
Ruth	32	1.9	1.4046600000000007	0.8318
Ruth	33	2.25	1.563799999999997	0.9422
Ruth	34	2.9166666666666665	1.9264166666666678	0.9984000000000001
Ruth	35	2.3333333333333335	1.6165000000000043	0.9626
Ruth	36	2.3	1.162580000000002	0.9968
Warren	24	0.7142857142857143	1.1594285714285626	0.285
Warren	25	1.5	1.4452800000000017	0.554
Warren	26	2.4166666666666665	1.9375500000000037	0.8782
Warren	27	2.4285714285714284	1.9894428571428584	0.896
Warren	28	2.2142857142857144	2.07668571428571	0.6324
Warren	29	2.076923076923077	1.8822153846153775	0.6536
Warren	30	2.076923076923077	1.9002615384615342	0.6384
Warren	31	2.3333333333333335	1.8546833333333321	0.8726
Warren	32	2.1538461538461537	1.9217384615384636	0.6892
Warren	33	2.4166666666666665	1.5122666666666644	0.9898
Warren	34	1.8181818181818181	1.440000000000007	0.7734
