name	age	causative	random	percentile
Ruth	26	3.75	3.875	0.473
Ruth	27	5.111111111111111	4.0	0.867
Ruth	28	6.8	4.9	0.9736
Ruth	29	6.4	4.6	0.9712000000000001
Ruth	30	5.75	4.125	0.9276
Ruth	31	4.555555555555555	4.111111111111111	0.678
Ruth	32	6.666666666666667	4.333333333333333	0.9854
Ruth	33	6.333333333333333	6.083333333333333	0.6142
Ruth	34	5.3	5.1	0.5872
Ruth	35	2.857142857142857	3.0	0.4866
Ruth	36	3.75	2.75	0.8422000000000001
Warren	23	1.8333333333333333	2.3333333333333335	0.3508
Warren	24	4.571428571428571	3.0	0.9172
Warren	25	7.1	5.3	0.9448
Warren	26	7.583333333333333	6.5	0.8576
Warren	27	7.75	5.833333333333333	0.9754
Warren	28	7.0	6.166666666666667	0.7976
