name	age	causative	random	percentile
Anne	24	0.16666666666666666	0.5090000000000023	0.334
Anne	25	0.7142857142857143	0.4798571428571464	0.881
Anne	26	0.7142857142857143	0.5750000000000018	0.785
Anne	27	0.8333333333333334	0.504000000000003	0.91
Anne	28	0.7142857142857143	0.5887142857142876	0.781
Anne	29	1.0	0.6325555555555552	0.92
Anne	30	1.3333333333333333	0.5933333333333323	0.983
Anne	31	1.1	0.6317000000000008	0.9390000000000001
Anne	32	0.6	0.6175	0.626
Anne	33	1.4444444444444444	0.7112222222222228	0.97
Aran	25	0.5	0.428	0.732
Aran	26	0.6666666666666666	0.5136666666666686	0.785
Aran	27	0.7142857142857143	0.5335714285714307	0.835
Aran	28	0.5	0.5213333333333349	0.636
Aran	29	0.6	0.5045999999999997	0.776
Aran	30	0.7142857142857143	0.5210000000000027	0.855
Aran	31	0.8181818181818182	0.7620000000000012	0.672
Aran	32	0.6	0.6944999999999993	0.507
Aran	33	0.8888888888888888	0.6567777777777776	0.8240000000000001
Aran	34	0.75	0.621875	0.777
Aran	35	0.375	0.63175	0.323
Becky	26	0.6666666666666666	0.39033333333333564	0.9
Becky	27	0.375	0.481	0.47100000000000003
Becky	28	1.0	0.6183333333333332	0.921
Becky	29	2.0	0.5520000000000008	1.0
Becky	30	1.1111111111111112	0.6096666666666665	0.9440000000000001
Becky	31	0.6666666666666666	0.542500000000002	0.761
Becky	32	0.375	0.501875	0.47400000000000003
Becky	33	0.875	0.585	0.891
Becky	34	2.0	0.6159999999999994	1.0
Becky	35	1.8888888888888888	0.7494444444444449	0.995
Carl	23	0.8333333333333334	0.4286666666666687	0.9580000000000001
Carl	24	1.3333333333333333	0.5491666666666676	0.988
Carl	25	1.2	0.502999999999999	0.979
Carl	26	1.6666666666666667	0.5118333333333358	0.998
Carl	27	2.0	0.5028333333333354	1.0
Carl	28	1.5	0.62075	0.99
Carl	29	1.5	0.60375	0.993
Carl	30	1.125	0.610375	0.9560000000000001
Carl	31	1.25	0.617125	0.97
Carl	32	1.375	0.65025	0.982
Dominic	25	0.2	0.4329999999999982	0.531
Dominic	26	0.42857142857142855	0.4257142857142882	0.675
Dominic	27	0.875	0.52	0.9400000000000001
Dominic	28	1.25	0.527375	0.988
Dominic	29	1.1428571428571428	0.5352857142857176	0.975
Dominic	30	0.2857142857142857	0.5238571428571459	0.193
Dominic	31	1.1428571428571428	0.6358571428571432	0.9440000000000001
Dominic	32	0.5714285714285714	0.6341428571428579	0.56
Dominic	33	1.0	0.5824000000000025	0.913
Dominic	34	1.2	0.5894000000000037	0.964
Dominic	35	1.3333333333333333	0.4693333333333279	0.986
Gail	26	1.125	0.487875	0.991
Gail	27	1.2222222222222223	0.5735555555555554	0.982
Gail	28	0.7142857142857143	0.6038571428571441	0.76
Gail	29	1.0	0.6065714285714298	0.913
Gail	30	0.8571428571428571	0.5754285714285726	0.897
Gail	31	0.8571428571428571	0.5514285714285726	0.893
Gail	32	1.0	0.5697777777777776	0.9540000000000001
Gail	33	0.875	0.571625	0.893
Gail	34	0.9	0.5040000000000013	0.9450000000000001
Gail	35	0.75	0.505625	0.886
Joel	25	0.5	0.5485	0.9580000000000001
Joel	26	1.8333333333333333	0.5150000000000027	1.0
Joel	27	1.0	0.5308333333333359	0.931
Joel	28	1.0	0.4565000000000029	0.974
Joel	29	0.7142857142857143	0.5941428571428586	0.764
Joel	30	1.7142857142857142	0.5487142857142875	0.999
Joel	31	1.625	0.62475	0.996
Joel	32	1.5	0.710625	0.974
Joel	33	1.1111111111111112	0.7473333333333348	0.891
Joel	34	1.1	0.7725999999999992	0.841
John	25	0.3333333333333333	0.4633333333333284	0.8230000000000001
John	26	0.6	0.4107999999999969	0.845
John	27	0.6666666666666666	0.5078333333333359	0.797
John	28	0.5555555555555556	0.4271111111111098	0.852
John	29	1.1111111111111112	0.5327777777777764	0.98
John	30	0.75	0.522	0.886
John	31	0.8571428571428571	0.5092857142857171	0.927
John	32	0.75	0.493125	0.904
John	33	1.4285714285714286	0.6000000000000001	0.984
John	34	1.5	0.601875	0.996
John	35	0.5714285714285714	0.506857142857146	0.717
Liz	25	0.8333333333333334	0.4916666666666695	0.916
Liz	26	0.5	0.485125	0.668
Liz	27	1.9	0.6460000000000002	0.998
Liz	28	1.1428571428571428	0.6067142857142868	0.9550000000000001
Liz	29	1.125	0.58275	0.9600000000000001
Liz	30	1.0	0.5775000000000009	0.931
Liz	31	0.7142857142857143	0.617714285714286	0.732
Liz	32	0.42857142857142855	0.6208571428571429	0.41700000000000004
Liz	33	1.1428571428571428	0.6325714285714288	0.9460000000000001
Liz	34	1.125	0.62025	0.9410000000000001
Liz	35	0.6666666666666666	0.5228333333333354	0.783
Nicole	27	1.0	1.0	1.0
Nicole	28	1.5	0.37475	1.0
Nicole	29	1.5	0.4388333333333364	0.998
Nicole	30	1.7142857142857142	0.4118571428571457	1.0
Nicole	31	1.0	0.475875	0.981
Nicole	32	0.42857142857142855	0.4972857142857174	0.578
Nicole	33	1.0	0.5186000000000012	0.969
Nicole	34	0.5714285714285714	0.49642857142857444	0.724
Nicole	35	1.1111111111111112	0.49177777777777504	0.984
Nicole	36	1.3	0.6427	0.968
Ruth	25	0	0.0	1.0
Ruth	26	0.0	0.0	1.0
Ruth	27	1.0	1.0	1.0
Ruth	28	0.5	0.527	0.968
Ruth	29	1.0	1.0	1.0
Ruth	30	0.5	0.5845	0.916
Ruth	31	0.5	0.576	0.922
Ruth	32	0.3333333333333333	0.48066666666666064	0.803
Ruth	33	0.25	0.49225	0.603
