break	count	touch	share	Jean	same	both	turn
dry	hair	carry	um	give	touch	hurt	knickers
finish	later	hot	tidy	ginger	brush	bed	count
lose	stick	enough	tidy	tantrum	answer	finger	sign
open	answer	seem	key	college	tractor	door	butter
roll	pastry	pan	drink	plate	same	window	oven
stop	clickety	plate	drink	able	Rebecca	Na	sleep
teach	phone	mouse	cat	either	yours	creche	college
turn	touch	break	move	count	Jean	um	share
