break	lose	point	heavy	teach	crash	squash	watch
change	Froggie	foul	roundabout	trick	wait	pull	miss
dry	sense	glue	heavy	learn	shame	find	trouble
finish	ready	remember	happy	proper	breathe	Mama_Doris	shoot
lose	point	break	a_lot_of	teach	behind	rip	month
stop	proper	remember	watch	ready	Froggie	finish	past
teach	point	lose	break	live	Gligs	house	morning
turn	shoot	past	shut	switch	speak	tape	count
