boil	bath	dark	time	stir	it's	thread	toilet
break	course	understand	stir	copy	remember	otherwise	bet
burn	they're	wriggle	rude	Alexander	close	number	window
close	Alexander	rude	hippopotamus	bell	it's	cheese	dark
finish	choose	nowhere	spoon	miss	enjoy	muesli	let
melt	peep	lie	lay	enjoy	sky	somewhere	tum
open	mind	door	course	use	knock	boil	moment
stop	lie	course	count	touch	thread	otherwise	stay
turn	stir	outside	bring	otherwise	calm	course	count
