break	walk	read	broke	front	smoke	double	shut
change	shoe	poke	frighten	dolphin	clothes	head	strawberry
close	take	empty	by	open	shut	cry	bring
finish	understand	read	shut	tell	salt	send	amaze
lose	excuse	shut	poke	shoe	let	help	change
melt	wang	it's	upstairs	crash	safe	yours	mine
open	Bulstrode	close	both	take	send	ought	empty
roll	bruise	turntable	pot	knife	mouth	teeth	carpet
stop	bend	pass	bang	yet	stand	catch	keep
turn	page	side	hair	top	lot	part	couple
