break	manage	certain	speak	ring	sink	without	ask
close	beehive	candy	dangerous	ink	tooth	tease	comfy
dry	dungaree	bath	name	hand	finger	lose	head
finish	hour	Granny	these	sing	squeak	upside	normal
lose	dry	without	stop	bath	tidy	swipe	because
open	parcel	lean	draw	fold	Jill	try	win
sink	work	dirt	otherwise	wee	manage	bun	seem
stop	manage	lose	certain	clean	bow	fit	sink
turn	sweep	swipe	straight	spoil	roof	hood	fold
