break	kick	lose	run	turn	hurt	mind	neck
change	pay	day	bring	empty	ready	buy	busy
lose	neck	break	run	mind	kick	place	bump
roll	aye	way	mum	yum	wrong	no	thank_you
turn	kick	break	anyway	forget	pull	eat	Elvis
