break	fill	scoop	something	wear	travel	Malta	mix
dry	wet	night	sort	farm	thread	blow	hang
fill	break	going	age	screech	end	must	scoop
finish	wipe	take	jig	chair	farm	use	chew
lose	screech	use	age	weigh	lunch	sausage	halt
open	pass	so_that	hear	matter	listen	borrow	chew
roll	race	knee	bath	backwards	slice	mine	orange
stop	stair	exhaust	weigh	airport	keep	pant	pants
turn	push	scoop	mix	tractor	pop	leave	work
