break	sparkle	twenty	grey	close	too	long	yellow
close	sparkle	break	too	yellow	pretty	clown	lamb
finish	take	put	give	press	wipe	reach	pretend
lose	ear	carriage	tail	cheese	whisker	piece	egg
open	her	sheepdog	wipe	park	by	after	once
roll	wake	thought	all_gone	bit	upstairs	jump	s
turn	put	leave	take	try	together	finish	green
