break	bang	open	excite	pronounce	important	wake	laugh
change	press	pick	shop	ticket	buy	bang	wake
close	hospital	ticket	indicator	rock	signal	pot	few
finish	tread	fool	catch	beat	pot	cook	inside
lose	hurt	bang	memory	open	catch	fool	cook
melt	great	tooth	night_night	kiss	Spop	signal	high
open	bang	memory	chest	break	hurt	press	wake
stop	park	are	try	manage	blow	aerobics	able
turn	wipe	cook	bend	tread	away	show	pull
