break	hurt	eat	lose	Bill	dark	hungry
finish	think	cool	drop	bump	Granny	quiet
lose	hurt	eat	break	dodie	drop	tire
open	mm	achoo	sss	ow	triangle	heart
stop	like	run	speak	squeeze	will	Granny
turn	scare	past	goodbye	tunnel	cross	line
