break	rub	Fireman_Sam	hold	move	fix	help
close	eye	dress	top	Postman_Pat	box	paint
finish	dizzy	rub	drop	bump	after	flake
open	six	five	four	bye	mhm	crash
roll	post	stroke	Daddy	sausage	another	sun
turn	fix	finish	hold	rub	dizzy	close
