break	Richard	is	brick	drink	mouse	those
close	move	Daddy	hat	doctor	piano	tractor
dry	fly	stop	brick	move	walk	hat
finish	all	eat	neenaw	dry	stop	now
open	squirt	coffee	brick	fit	run	loll
stop	dry	dirty	fly	flat	worm	ice
turn	want	sleep	farm	baby	cry	play
