charge	aid	shop	sick	person	petrol	lettuce	kind
small	actual	than	strange	though	ribbon	yellow	four
probable	sort	dog	could	somebody	drum	cabbage	kind
like	sandwich	today	sound	interest	usual	sausage	dare
elephant	near	light	rabbit	hat	man	basket	fire
d	p	kite	m	especial	j	b	apple
ready	oh_goodness	woof	yeah	whoops	hm	thank_you	www
